date,receipt_id,sku_id,quantity,unit_price,total_value
2024-06-20,R011447,SKU019,2,5.93,11.86
2024-06-20,R011448,SKU001,1,3.59,3.59
2024-06-20,R011448,SKU006,1,4.26,4.26
2024-06-20,R011448,SKU006,1,4.26,4.26
2024-06-20,R011448,SKU009,1,6.21,6.21
2024-06-20,R011449,SKU007,2,3.79,7.58
2024-06-20,R011449,SKU008,1,4.74,4.74
2024-06-20,R011450,SKU006,1,4.26,4.26
2024-06-20,R011451,SKU029,2,7.18,14.36
2024-06-20,R011452,SKU027,1,4.4,4.4
2024-06-20,R011452,SKU012,1,3.19,3.19
2024-06-20,R011453,SKU008,1,4.74,4.74
2024-06-20,R011453,SKU008,3,4.74,14.22
2024-06-20,R011454,SKU001,1,3.59,3.59
2024-06-20,R011454,SKU006,2,4.26,8.52
2024-06-20,R011454,SKU019,1,5.93,5.93
2024-06-20,R011455,SKU007,1,3.79,3.79
2024-06-20,R011456,SKU002,2,4.7,9.4
2024-06-20,R011457,SKU014,1,4.9,4.9
2024-06-20,R011457,SKU014,1,4.9,4.9
2024-06-20,R011457,SKU002,1,4.7,4.7
2024-06-20,R011458,SKU001,1,3.59,3.59
2024-06-20,R011459,SKU011,1,3.94,3.94
2024-06-20,R011460,SKU017,1,5.73,5.73
2024-06-20,R011460,SKU026,1,5.45,5.45
2024-06-21,R011461,SKU015,1,5.89,5.89
2024-06-21,R011461,SKU003,2,4.81,9.62
2024-06-21,R011461,SKU015,3,5.89,17.669999999999998
2024-06-21,R011462,SKU018,1,4.1,4.1
2024-06-21,R011462,SKU025,2,4.92,9.84
2024-06-21,R011462,SKU001,1,3.59,3.59
2024-06-21,R011463,SKU002,1,4.7,4.7
2024-06-21,R011464,SKU017,1,5.73,5.73
2024-06-21,R011465,SKU016,2,4.91,9.82
2024-06-21,R011466,SKU001,2,3.59,7.18
2024-06-21,R011466,SKU003,1,4.81,4.81
2024-06-21,R011467,SKU018,1,4.1,4.1
2024-06-21,R011467,SKU008,1,4.74,4.74
2024-06-21,R011467,SKU004,1,3.03,3.03
2024-06-21,R011468,SKU007,1,3.79,3.79
2024-06-21,R011469,SKU027,1,4.4,4.4
2024-06-21,R011470,SKU027,1,4.4,4.4
2024-06-21,R011471,SKU005,1,3.94,3.94
2024-06-21,R011472,SKU024,1,4.08,4.08
2024-06-21,R011472,SKU019,1,5.93,5.93
2024-06-21,R011472,SKU003,1,4.81,4.81
2024-06-21,R011473,SKU006,1,4.26,4.26
2024-06-21,R011473,SKU010,1,3.5,3.5
2024-06-21,R011474,SKU011,1,3.94,3.94
2024-06-21,R011474,SKU003,1,4.81,4.81
2024-06-21,R011475,SKU023,1,5.09,5.09
2024-06-21,R011475,SKU017,1,5.73,5.73
2024-06-21,R011476,SKU011,1,3.94,3.94
2024-06-21,R011477,SKU020,1,5.09,5.09
2024-06-21,R011478,SKU008,2,4.74,9.48
2024-06-21,R011479,SKU021,1,4.55,4.55
2024-06-21,R011479,SKU003,1,4.81,4.81
2024-06-21,R011480,SKU013,2,4.79,9.58
2024-06-21,R011480,SKU013,1,4.79,4.79
2024-06-21,R011481,SKU018,2,4.1,8.2
2024-06-21,R011482,SKU012,1,3.19,3.19
2024-06-21,R011483,SKU015,2,5.89,11.78
2024-06-21,R011484,SKU001,1,3.59,3.59
2024-06-21,R011484,SKU010,1,3.5,3.5
2024-06-21,R011485,SKU026,2,5.45,10.9
2024-06-21,R011485,SKU021,1,4.55,4.55
2024-06-21,R011486,SKU009,1,6.21,6.21
2024-06-21,R011487,SKU006,1,4.26,4.26
2024-06-21,R011487,SKU017,1,5.73,5.73
2024-06-21,R011488,SKU001,1,3.59,3.59
2024-06-21,R011489,SKU026,1,5.45,5.45
2024-06-21,R011490,SKU003,1,4.81,4.81
2024-06-21,R011491,SKU002,1,4.7,4.7
2024-06-21,R011492,SKU003,2,4.81,9.62
2024-06-21,R011492,SKU020,2,5.09,10.18
2024-06-21,R011493,SKU003,1,4.81,4.81
2024-06-21,R011493,SKU024,2,4.08,8.16
2024-06-21,R011493,SKU012,1,3.19,3.19
2024-06-21,R011494,SKU013,1,4.79,4.79
2024-06-21,R011494,SKU002,1,4.7,4.7
2024-06-21,R011495,SKU027,3,4.4,13.200000000000001
2024-06-21,R011496,SKU018,1,4.1,4.1
2024-06-21,R011497,SKU009,2,6.21,12.42
2024-06-21,R011498,SKU026,1,5.45,5.45
2024-06-21,R011498,SKU009,2,6.21,12.42
2024-06-21,R011499,SKU018,2,4.1,8.2
2024-06-21,R011500,SKU005,1,3.94,3.94
2024-06-21,R011501,SKU019,2,5.93,11.86
2024-06-21,R011501,SKU013,2,4.79,9.58
2024-06-21,R011502,SKU014,1,4.9,4.9
2024-06-21,R011502,SKU012,3,3.19,9.57
2024-06-21,R011503,SKU024,1,4.08,4.08
2024-06-21,R011503,SKU024,1,4.08,4.08
2024-06-21,R011503,SKU003,1,4.81,4.81
2024-06-21,R011504,SKU026,2,5.45,10.9
2024-06-21,R011505,SKU024,1,4.08,4.08
2024-06-21,R011506,SKU021,1,4.55,4.55
2024-06-21,R011506,SKU003,3,4.81,14.43
2024-06-21,R011506,SKU010,1,3.5,3.5
2024-06-21,R011506,SKU023,1,5.09,5.09
2024-06-21,R011507,SKU008,1,4.74,4.74
2024-06-21,R011508,SKU014,1,4.9,4.9
2024-06-21,R011508,SKU020,1,5.09,5.09
2024-06-21,R011508,SKU012,1,3.19,3.19
2024-06-21,R011509,SKU003,1,4.81,4.81
2024-06-21,R011510,SKU024,1,4.08,4.08
2024-06-21,R011511,SKU021,1,4.55,4.55
2024-06-21,R011512,SKU002,2,4.7,9.4
2024-06-21,R011513,SKU014,1,4.9,4.9
2024-06-21,R011514,SKU023,1,5.09,5.09
2024-06-21,R011515,SKU019,2,5.93,11.86
2024-06-21,R011515,SKU020,1,5.09,5.09
2024-06-21,R011516,SKU009,1,6.21,6.21
2024-06-21,R011517,SKU016,1,4.91,4.91
2024-06-21,R011518,SKU002,1,4.7,4.7
2024-06-21,R011519,SKU002,2,4.7,9.4
2024-06-21,R011519,SKU003,1,4.81,4.81
2024-06-21,R011520,SKU004,1,3.03,3.03
2024-06-21,R011520,SKU004,1,3.03,3.03
2024-06-21,R011521,SKU014,1,4.9,4.9
2024-06-21,R011522,SKU001,1,3.59,3.59
2024-06-21,R011522,SKU008,1,4.74,4.74
2024-06-21,R011523,SKU004,1,3.03,3.03
2024-06-21,R011524,SKU004,2,3.03,6.06
2024-06-21,R011524,SKU016,1,4.91,4.91
2024-06-21,R011525,SKU004,1,3.03,3.03
2024-06-21,R011526,SKU014,1,4.9,4.9
2024-06-21,R011527,SKU018,1,4.1,4.1
2024-06-21,R011528,SKU012,1,3.19,3.19
2024-06-21,R011528,SKU025,2,4.92,9.84
2024-06-21,R011529,SKU025,1,4.92,4.92
2024-06-21,R011529,SKU017,1,5.73,5.73
2024-06-21,R011529,SKU017,1,5.73,5.73
2024-06-21,R011530,SKU011,1,3.94,3.94
2024-06-21,R011531,SKU011,1,3.94,3.94
2024-06-21,R011532,SKU030,1,7.26,7.26
2024-06-21,R011532,SKU024,1,4.08,4.08
2024-06-21,R011533,SKU015,3,5.89,17.669999999999998
2024-06-21,R011533,SKU016,1,4.91,4.91
2024-06-21,R011534,SKU011,2,3.94,7.88
2024-06-22,R011535,SKU020,1,5.09,5.09
2024-06-22,R011535,SKU026,1,5.45,5.45
2024-06-22,R011536,SKU005,1,3.94,3.94
2024-06-22,R011536,SKU024,1,4.08,4.08
2024-06-22,R011537,SKU029,2,7.18,14.36
2024-06-22,R011538,SKU026,1,5.45,5.45
2024-06-22,R011539,SKU016,1,4.91,4.91
2024-06-22,R011540,SKU006,1,4.26,4.26
2024-06-22,R011541,SKU007,1,3.79,3.79
2024-06-22,R011541,SKU013,1,4.79,4.79
2024-06-22,R011542,SKU002,3,4.7,14.100000000000001
2024-06-22,R011543,SKU021,2,4.55,9.1
2024-06-22,R011543,SKU008,1,4.74,4.74
2024-06-22,R011544,SKU022,1,4.13,4.13
2024-06-22,R011545,SKU008,2,4.74,9.48
2024-06-22,R011546,SKU006,1,4.26,4.26
2024-06-22,R011546,SKU019,2,5.93,11.86
2024-06-22,R011546,SKU010,2,3.5,7.0
2024-06-22,R011547,SKU022,1,4.13,4.13
2024-06-22,R011548,SKU008,1,4.74,4.74
2024-06-22,R011549,SKU023,1,5.09,5.09
2024-06-22,R011549,SKU015,1,5.89,5.89
2024-06-22,R011549,SKU024,1,4.08,4.08
2024-06-22,R011550,SKU007,3,3.79,11.370000000000001
2024-06-22,R011551,SKU014,2,4.9,9.8
2024-06-22,R011551,SKU024,1,4.08,4.08
2024-06-22,R011552,SKU029,1,7.18,7.18
2024-06-22,R011552,SKU024,1,4.08,4.08
2024-06-22,R011553,SKU027,1,4.4,4.4
2024-06-22,R011553,SKU011,3,3.94,11.82
2024-06-22,R011553,SKU024,1,4.08,4.08
2024-06-22,R011553,SKU014,2,4.9,9.8
2024-06-22,R011554,SKU011,1,3.94,3.94
2024-06-22,R011555,SKU020,1,5.09,5.09
2024-06-22,R011555,SKU021,2,4.55,9.1
2024-06-22,R011556,SKU025,1,4.92,4.92
2024-06-22,R011556,SKU024,1,4.08,4.08
2024-06-22,R011557,SKU021,1,4.55,4.55
2024-06-22,R011558,SKU016,1,4.91,4.91
2024-06-22,R011559,SKU005,1,3.94,3.94
2024-06-22,R011559,SKU001,1,3.59,3.59
2024-06-22,R011559,SKU008,2,4.74,9.48
2024-06-22,R011560,SKU008,1,4.74,4.74
2024-06-22,R011560,SKU013,2,4.79,9.58
2024-06-22,R011561,SKU014,1,4.9,4.9
2024-06-22,R011562,SKU007,1,3.79,3.79
2024-06-22,R011563,SKU023,1,5.09,5.09
2024-06-22,R011564,SKU008,2,4.74,9.48
2024-06-22,R011564,SKU008,1,4.74,4.74
2024-06-22,R011565,SKU026,1,5.45,5.45
2024-06-22,R011565,SKU004,1,3.03,3.03
2024-06-22,R011566,SKU003,1,4.81,4.81
2024-06-22,R011566,SKU008,1,4.74,4.74
2024-06-22,R011566,SKU004,2,3.03,6.06
2024-06-22,R011567,SKU005,1,3.94,3.94
2024-06-22,R011567,SKU019,1,5.93,5.93
2024-06-22,R011568,SKU003,1,4.81,4.81
2024-06-22,R011568,SKU020,1,5.09,5.09
2024-06-22,R011568,SKU026,1,5.45,5.45
2024-06-22,R011569,SKU004,1,3.03,3.03
2024-06-22,R011569,SKU002,1,4.7,4.7
2024-06-22,R011569,SKU033,1,20.67,20.67
2024-06-22,R011570,SKU026,1,5.45,5.45
2024-06-22,R011570,SKU005,1,3.94,3.94
2024-06-22,R011570,SKU004,1,3.03,3.03
2024-06-22,R011570,SKU001,2,3.59,7.18
2024-06-22,R011571,SKU010,1,3.5,3.5
2024-06-22,R011572,SKU001,1,3.59,3.59
2024-06-22,R011572,SKU003,1,4.81,4.81
2024-06-22,R011572,SKU024,1,4.08,4.08
2024-06-22,R011573,SKU004,1,3.03,3.03
2024-06-22,R011574,SKU015,1,5.89,5.89
2024-06-22,R011575,SKU028,1,7.77,7.77
2024-06-22,R011575,SKU025,2,4.92,9.84
2024-06-22,R011576,SKU008,1,4.74,4.74
2024-06-22,R011576,SKU002,1,4.7,4.7
2024-06-22,R011576,SKU010,2,3.5,7.0
2024-06-22,R011577,SKU025,1,4.92,4.92
2024-06-22,R011578,SKU022,1,4.13,4.13
2024-06-22,R011578,SKU030,2,7.26,14.52
2024-06-22,R011579,SKU013,1,4.79,4.79
2024-06-22,R011579,SKU033,2,20.67,41.34
2024-06-22,R011580,SKU008,1,4.74,4.74
2024-06-22,R011581,SKU020,1,5.09,5.09
2024-06-22,R011582,SKU025,1,4.92,4.92
2024-06-22,R011583,SKU013,1,4.79,4.79
2024-06-22,R011584,SKU015,1,5.89,5.89
2024-06-22,R011584,SKU020,1,5.09,5.09
2024-06-22,R011584,SKU005,1,3.94,3.94
2024-06-22,R011585,SKU002,2,4.7,9.4
2024-06-22,R011586,SKU008,1,4.74,4.74
2024-06-22,R011586,SKU010,1,3.5,3.5
2024-06-22,R011587,SKU012,1,3.19,3.19
2024-06-22,R011587,SKU013,2,4.79,9.58
2024-06-22,R011588,SKU017,1,5.73,5.73
2024-06-22,R011588,SKU027,1,4.4,4.4
2024-06-22,R011588,SKU004,1,3.03,3.03
2024-06-22,R011589,SKU010,1,3.5,3.5
2024-06-22,R011589,SKU025,3,4.92,14.76
2024-06-22,R011590,SKU009,1,6.21,6.21
2024-06-22,R011591,SKU013,1,4.79,4.79
2024-06-22,R011592,SKU017,1,5.73,5.73
2024-06-22,R011592,SKU028,2,7.77,15.54
2024-06-22,R011592,SKU002,1,4.7,4.7
2024-06-22,R011593,SKU014,1,4.9,4.9
2024-06-22,R011594,SKU023,1,5.09,5.09
2024-06-22,R011594,SKU015,2,5.89,11.78
2024-06-22,R011595,SKU016,1,4.91,4.91
2024-06-22,R011595,SKU008,2,4.74,9.48
2024-06-22,R011595,SKU010,1,3.5,3.5
2024-06-22,R011596,SKU026,1,5.45,5.45
2024-06-22,R011597,SKU011,1,3.94,3.94
2024-06-22,R011598,SKU001,2,3.59,7.18
2024-06-22,R011598,SKU014,1,4.9,4.9
2024-06-22,R011599,SKU025,1,4.92,4.92
2024-06-22,R011600,SKU026,1,5.45,5.45
2024-06-22,R011600,SKU023,1,5.09,5.09
2024-06-22,R011601,SKU009,3,6.21,18.63
2024-06-22,R011602,SKU005,1,3.94,3.94
2024-06-22,R011602,SKU015,1,5.89,5.89
2024-06-22,R011603,SKU010,1,3.5,3.5
2024-06-22,R011604,SKU025,1,4.92,4.92
2024-06-22,R011605,SKU026,1,5.45,5.45
2024-06-22,R011605,SKU017,1,5.73,5.73
2024-06-22,R011605,SKU005,1,3.94,3.94
2024-06-22,R011606,SKU001,1,3.59,3.59
2024-06-22,R011606,SKU014,1,4.9,4.9
2024-06-22,R011607,SKU020,1,5.09,5.09
2024-06-22,R011607,SKU011,1,3.94,3.94
2024-06-22,R011608,SKU028,3,7.77,23.31
2024-06-23,R011609,SKU012,1,3.19,3.19
2024-06-23,R011609,SKU015,1,5.89,5.89
2024-06-23,R011610,SKU011,1,3.94,3.94
2024-06-23,R011611,SKU017,1,5.73,5.73
2024-06-23,R011611,SKU011,1,3.94,3.94
2024-06-23,R011612,SKU023,1,5.09,5.09
2024-06-23,R011613,SKU003,2,4.81,9.62
2024-06-23,R011614,SKU001,1,3.59,3.59
2024-06-23,R011614,SKU020,1,5.09,5.09
2024-06-23,R011614,SKU014,3,4.9,14.700000000000001
2024-06-23,R011615,SKU014,1,4.9,4.9
2024-06-23,R011615,SKU006,1,4.26,4.26
2024-06-23,R011616,SKU014,1,4.9,4.9
2024-06-23,R011616,SKU014,1,4.9,4.9
2024-06-23,R011617,SKU015,1,5.89,5.89
2024-06-23,R011618,SKU016,1,4.91,4.91
2024-06-23,R011618,SKU009,1,6.21,6.21
2024-06-23,R011619,SKU011,3,3.94,11.82
2024-06-23,R011620,SKU013,1,4.79,4.79
2024-06-23,R011621,SKU023,1,5.09,5.09
2024-06-23,R011622,SKU003,1,4.81,4.81
2024-06-23,R011623,SKU007,1,3.79,3.79
2024-06-23,R011624,SKU023,1,5.09,5.09
2024-06-23,R011624,SKU003,1,4.81,4.81
2024-06-23,R011624,SKU012,1,3.19,3.19
2024-06-23,R011625,SKU015,1,5.89,5.89
2024-06-23,R011625,SKU014,1,4.9,4.9
2024-06-23,R011626,SKU003,2,4.81,9.62
2024-06-23,R011627,SKU004,1,3.03,3.03
2024-06-23,R011627,SKU026,1,5.45,5.45
2024-06-23,R011628,SKU028,1,7.77,7.77
2024-06-23,R011628,SKU010,1,3.5,3.5
2024-06-23,R011628,SKU005,1,3.94,3.94
2024-06-23,R011629,SKU022,1,4.13,4.13
2024-06-23,R011630,SKU021,1,4.55,4.55
2024-06-23,R011631,SKU015,3,5.89,17.669999999999998
2024-06-23,R011631,SKU024,2,4.08,8.16
2024-06-23,R011632,SKU006,1,4.26,4.26
2024-06-23,R011632,SKU007,1,3.79,3.79
2024-06-23,R011633,SKU007,1,3.79,3.79
2024-06-23,R011633,SKU010,1,3.5,3.5
2024-06-23,R011634,SKU027,1,4.4,4.4
2024-06-23,R011634,SKU009,1,6.21,6.21
2024-06-23,R011635,SKU002,1,4.7,4.7
2024-06-23,R011636,SKU005,1,3.94,3.94
2024-06-23,R011637,SKU010,1,3.5,3.5
2024-06-23,R011637,SKU002,1,4.7,4.7
2024-06-23,R011637,SKU001,3,3.59,10.77
2024-06-23,R011638,SKU013,1,4.79,4.79
2024-06-23,R011639,SKU018,1,4.1,4.1
2024-06-23,R011640,SKU018,1,4.1,4.1
2024-06-23,R011641,SKU019,1,5.93,5.93
2024-06-23,R011642,SKU027,1,4.4,4.4
2024-06-23,R011643,SKU006,1,4.26,4.26
2024-06-23,R011644,SKU025,1,4.92,4.92
2024-06-23,R011645,SKU002,1,4.7,4.7
2024-06-23,R011645,SKU025,1,4.92,4.92
2024-06-23,R011646,SKU004,1,3.03,3.03
2024-06-23,R011647,SKU015,2,5.89,11.78
2024-06-23,R011648,SKU011,1,3.94,3.94
2024-06-23,R011648,SKU010,1,3.5,3.5
2024-06-23,R011649,SKU002,1,4.7,4.7
2024-06-23,R011650,SKU011,1,3.94,3.94
2024-06-23,R011651,SKU020,1,5.09,5.09
2024-06-23,R011652,SKU005,1,3.94,3.94
2024-06-23,R011653,SKU033,1,20.67,20.67
2024-06-23,R011653,SKU021,1,4.55,4.55
2024-06-23,R011653,SKU011,3,3.94,11.82
2024-06-23,R011654,SKU013,2,4.79,9.58
2024-06-23,R011655,SKU026,2,5.45,10.9
2024-06-23,R011656,SKU005,1,3.94,3.94
2024-06-23,R011656,SKU013,1,4.79,4.79
2024-06-23,R011657,SKU028,1,7.77,7.77
2024-06-23,R011657,SKU009,1,6.21,6.21
2024-06-23,R011658,SKU005,2,3.94,7.88
2024-06-23,R011659,SKU029,1,7.18,7.18
2024-06-23,R011659,SKU011,2,3.94,7.88
2024-06-23,R011660,SKU013,1,4.79,4.79
2024-06-23,R011660,SKU010,1,3.5,3.5
2024-06-23,R011660,SKU013,1,4.79,4.79
2024-06-23,R011661,SKU023,1,5.09,5.09
2024-06-23,R011662,SKU014,2,4.9,9.8
2024-06-23,R011663,SKU021,1,4.55,4.55
2024-06-23,R011663,SKU022,1,4.13,4.13
2024-06-23,R011663,SKU009,1,6.21,6.21
2024-06-23,R011664,SKU021,2,4.55,9.1
2024-06-23,R011664,SKU009,1,6.21,6.21
2024-06-23,R011665,SKU027,1,4.4,4.4
2024-06-23,R011666,SKU019,1,5.93,5.93
2024-06-23,R011666,SKU004,1,3.03,3.03
2024-06-23,R011666,SKU015,1,5.89,5.89
2024-06-23,R011667,SKU021,1,4.55,4.55
2024-06-23,R011668,SKU010,1,3.5,3.5
2024-06-23,R011669,SKU006,1,4.26,4.26
2024-06-23,R011669,SKU019,1,5.93,5.93
2024-06-23,R011669,SKU006,1,4.26,4.26
2024-06-23,R011670,SKU014,1,4.9,4.9
2024-06-23,R011670,SKU019,1,5.93,5.93
2024-06-23,R011671,SKU017,1,5.73,5.73
2024-06-23,R011671,SKU009,1,6.21,6.21
2024-06-23,R011671,SKU003,1,4.81,4.81
2024-06-23,R011671,SKU008,1,4.74,4.74
2024-06-23,R011672,SKU017,1,5.73,5.73
2024-06-23,R011673,SKU027,3,4.4,13.200000000000001
2024-06-23,R011673,SKU012,1,3.19,3.19
2024-06-23,R011674,SKU023,1,5.09,5.09
2024-06-23,R011675,SKU001,1,3.59,3.59
2024-06-23,R011676,SKU006,1,4.26,4.26
2024-06-23,R011677,SKU002,2,4.7,9.4
2024-06-23,R011677,SKU008,1,4.74,4.74
2024-06-23,R011678,SKU007,2,3.79,7.58
2024-06-23,R011679,SKU016,1,4.91,4.91
2024-06-23,R011680,SKU015,1,5.89,5.89
2024-06-23,R011681,SKU005,1,3.94,3.94
2024-06-23,R011682,SKU006,2,4.26,8.52
2024-06-23,R011683,SKU013,1,4.79,4.79
2024-06-23,R011683,SKU005,1,3.94,3.94
2024-06-23,R011684,SKU006,1,4.26,4.26
2024-06-23,R011684,SKU005,1,3.94,3.94
2024-06-23,R011684,SKU011,3,3.94,11.82
2024-06-23,R011684,SKU003,2,4.81,9.62
2024-06-23,R011685,SKU014,1,4.9,4.9
2024-06-23,R011686,SKU023,1,5.09,5.09
2024-06-23,R011686,SKU021,1,4.55,4.55
2024-06-23,R011686,SKU008,1,4.74,4.74
2024-06-23,R011687,SKU012,2,3.19,6.38
2024-06-23,R011688,SKU015,2,5.89,11.78
2024-06-23,R011689,SKU010,1,3.5,3.5
2024-06-23,R011690,SKU026,1,5.45,5.45
2024-06-23,R011690,SKU020,1,5.09,5.09
2024-06-23,R011690,SKU015,2,5.89,11.78
2024-06-23,R011691,SKU006,1,4.26,4.26
2024-06-23,R011692,SKU012,2,3.19,6.38
2024-06-23,R011693,SKU005,1,3.94,3.94
2024-06-23,R011693,SKU017,1,5.73,5.73
2024-06-23,R011694,SKU010,2,3.5,7.0
2024-06-23,R011694,SKU008,1,4.74,4.74
2024-06-23,R011694,SKU007,1,3.79,3.79
2024-06-23,R011694,SKU002,2,4.7,9.4
2024-06-23,R011695,SKU013,1,4.79,4.79
2024-06-23,R011695,SKU010,1,3.5,3.5
2024-06-23,R011696,SKU024,1,4.08,4.08
2024-06-23,R011696,SKU024,1,4.08,4.08
2024-06-23,R011696,SKU023,1,5.09,5.09
2024-06-23,R011697,SKU010,2,3.5,7.0
2024-06-23,R011698,SKU002,1,4.7,4.7
2024-06-23,R011698,SKU002,1,4.7,4.7
2024-06-23,R011699,SKU001,1,3.59,3.59
2024-06-23,R011699,SKU003,2,4.81,9.62
2024-06-23,R011699,SKU006,1,4.26,4.26
2024-06-23,R011700,SKU013,2,4.79,9.58
2024-06-23,R011700,SKU027,1,4.4,4.4
2024-06-23,R011701,SKU015,3,5.89,17.669999999999998
2024-06-24,R011702,SKU007,1,3.79,3.79
2024-06-24,R011703,SKU012,2,3.19,6.38
2024-06-24,R011703,SKU025,1,4.92,4.92
2024-06-24,R011703,SKU029,1,7.18,7.18
2024-06-24,R011704,SKU008,1,4.74,4.74
2024-06-24,R011704,SKU007,1,3.79,3.79
2024-06-24,R011704,SKU021,1,4.55,4.55
2024-06-24,R011705,SKU014,1,4.9,4.9
2024-06-24,R011705,SKU027,1,4.4,4.4
2024-06-24,R011706,SKU004,1,3.03,3.03
2024-06-24,R011706,SKU020,1,5.09,5.09
2024-06-24,R011706,SKU029,1,7.18,7.18
2024-06-24,R011707,SKU006,1,4.26,4.26
2024-06-24,R011708,SKU023,1,5.09,5.09
2024-06-24,R011708,SKU018,1,4.1,4.1
2024-06-24,R011708,SKU024,2,4.08,8.16
2024-06-24,R011709,SKU010,1,3.5,3.5
2024-06-24,R011709,SKU009,1,6.21,6.21
2024-06-24,R011710,SKU002,1,4.7,4.7
2024-06-24,R011710,SKU015,1,5.89,5.89
2024-06-24,R011711,SKU013,1,4.79,4.79
2024-06-24,R011711,SKU003,1,4.81,4.81
2024-06-24,R011711,SKU010,1,3.5,3.5
2024-06-24,R011711,SKU002,1,4.7,4.7
2024-06-24,R011712,SKU004,1,3.03,3.03
2024-06-24,R011712,SKU008,2,4.74,9.48
2024-06-24,R011713,SKU009,1,6.21,6.21
2024-06-24,R011714,SKU010,1,3.5,3.5
2024-06-24,R011714,SKU024,1,4.08,4.08
2024-06-24,R011714,SKU009,1,6.21,6.21
2024-06-24,R011715,SKU005,2,3.94,7.88
2024-06-24,R011715,SKU017,1,5.73,5.73
2024-06-24,R011715,SKU023,1,5.09,5.09
2024-06-24,R011716,SKU025,1,4.92,4.92
2024-06-24,R011717,SKU005,1,3.94,3.94
2024-06-24,R011717,SKU013,1,4.79,4.79
2024-06-24,R011717,SKU026,1,5.45,5.45
2024-06-24,R011718,SKU016,1,4.91,4.91
2024-06-24,R011719,SKU015,1,5.89,5.89
2024-06-24,R011720,SKU025,1,4.92,4.92
2024-06-24,R011721,SKU021,1,4.55,4.55
2024-06-24,R011722,SKU020,1,5.09,5.09
2024-06-24,R011722,SKU020,1,5.09,5.09
2024-06-24,R011722,SKU003,1,4.81,4.81
2024-06-24,R011723,SKU026,2,5.45,10.9
2024-06-24,R011723,SKU008,2,4.74,9.48
2024-06-24,R011724,SKU012,1,3.19,3.19
2024-06-24,R011724,SKU017,1,5.73,5.73
2024-06-24,R011725,SKU009,1,6.21,6.21
2024-06-24,R011725,SKU014,2,4.9,9.8
2024-06-24,R011726,SKU014,3,4.9,14.700000000000001
2024-06-24,R011726,SKU014,2,4.9,9.8
2024-06-24,R011726,SKU014,2,4.9,9.8
2024-06-24,R011727,SKU023,1,5.09,5.09
2024-06-24,R011728,SKU013,1,4.79,4.79
2024-06-24,R011728,SKU020,2,5.09,10.18
2024-06-24,R011729,SKU012,1,3.19,3.19
2024-06-24,R011730,SKU011,2,3.94,7.88
2024-06-24,R011730,SKU015,3,5.89,17.669999999999998
2024-06-24,R011730,SKU011,1,3.94,3.94
2024-06-24,R011731,SKU008,1,4.74,4.74
2024-06-24,R011732,SKU013,1,4.79,4.79
2024-06-24,R011733,SKU003,1,4.81,4.81
2024-06-24,R011734,SKU014,2,4.9,9.8
2024-06-24,R011735,SKU011,1,3.94,3.94
2024-06-24,R011736,SKU004,2,3.03,6.06
2024-06-24,R011737,SKU018,1,4.1,4.1
2024-06-24,R011737,SKU008,2,4.74,9.48
2024-06-24,R011738,SKU001,1,3.59,3.59
2024-06-24,R011738,SKU020,1,5.09,5.09
2024-06-24,R011738,SKU003,1,4.81,4.81
2024-06-24,R011739,SKU023,1,5.09,5.09
2024-06-24,R011739,SKU002,1,4.7,4.7
2024-06-24,R011740,SKU011,2,3.94,7.88
2024-06-24,R011740,SKU003,1,4.81,4.81
2024-06-24,R011740,SKU015,1,5.89,5.89
2024-06-24,R011741,SKU011,1,3.94,3.94
2024-06-24,R011741,SKU001,2,3.59,7.18
2024-06-24,R011742,SKU028,2,7.77,15.54
2024-06-24,R011743,SKU029,2,7.18,14.36
2024-06-24,R011744,SKU027,1,4.4,4.4
2024-06-24,R011744,SKU001,1,3.59,3.59
2024-06-24,R011744,SKU020,1,5.09,5.09
2024-06-24,R011745,SKU010,2,3.5,7.0
2024-06-24,R011745,SKU005,1,3.94,3.94
2024-06-24,R011745,SKU001,1,3.59,3.59
2024-06-24,R011746,SKU024,1,4.08,4.08
2024-06-24,R011746,SKU026,1,5.45,5.45
2024-06-24,R011746,SKU006,1,4.26,4.26
2024-06-24,R011746,SKU018,1,4.1,4.1
2024-06-24,R011747,SKU034,1,21.99,21.99
2024-06-24,R011747,SKU011,1,3.94,3.94
2024-06-24,R011747,SKU028,1,7.77,7.77
2024-06-24,R011748,SKU015,1,5.89,5.89
2024-06-24,R011748,SKU007,2,3.79,7.58
2024-06-24,R011749,SKU014,1,4.9,4.9
2024-06-24,R011750,SKU008,1,4.74,4.74
2024-06-24,R011750,SKU009,2,6.21,12.42
2024-06-24,R011750,SKU007,1,3.79,3.79
2024-06-24,R011751,SKU011,1,3.94,3.94
2024-06-24,R011751,SKU008,1,4.74,4.74
2024-06-24,R011751,SKU011,1,3.94,3.94
2024-06-24,R011752,SKU027,1,4.4,4.4
2024-06-24,R011752,SKU006,1,4.26,4.26
2024-06-24,R011752,SKU008,1,4.74,4.74
2024-06-24,R011753,SKU011,1,3.94,3.94
2024-06-24,R011753,SKU013,1,4.79,4.79
2024-06-24,R011753,SKU012,1,3.19,3.19
2024-06-24,R011754,SKU014,2,4.9,9.8
2024-06-24,R011755,SKU026,1,5.45,5.45
2024-06-24,R011755,SKU022,1,4.13,4.13
2024-06-24,R011756,SKU020,1,5.09,5.09
